ranking,SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking,pontuacao_unidade
293.0,30162,GABINETE DA DESEMBARGADORA SUSETE MENDES BARBOSA DE AZEVEDO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,37.970588235294116,2.2322302708003416,1,1,0,293.0,-492008.91606517805
294.0,30141,GABINETE DA DESEMBARGADORA MARIA ISABEL CUEVA MORAES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,38.5,5.501203211614529,2,1,0,294.0,-490717.46526530123
295.0,81494,GAB. DES. CLAUDIA MARIA SAMY PEREIRA DA SILVA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,0.0,-22.9088492,-43.175185,1,64,1868.890625,136.07724722372382,3,3,0,295.0,-488962.6376086917
296.0,80145,GAB. DES. QUÉZIA DE ARAÚJO DUARTE NIEVES GONZALEZ,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,0.0,-27.5910781,-48.5531733,1,101,2148.1485148514853,137.3787687939391,3,3,0,296.0,-488362.4069402991
297.0,30195,GABINETE DO DESEMBARGADOR RICARDO VERTA LUDUVICE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,14.181818181818182,1.1795506995867375,2,1,0,297.0,-485733.32380075316
298.0,33891,GAB DES. LEONARDO DA SILVEIRA PACHECO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,61,1842.0983606557377,132.2127443234163,3,3,0,298.0,-484736.39198997186
299.0,30153,GABINETE DA DESEMBARGADORA SANDRA CURI DE ALMEIDA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,23.87878787878788,2.9840803505437647,1,1,0,299.0,-481937.8290159373
300.0,30119,GABINETE DA DESEMBARGADORA CÂNDIDA ALVES LEÃO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,25.15151515151515,3.686862674362674,2,1,0,300.0,-481285.91084907704
301.0,30134,GABINETE DA DESEMBARGADORA LYCANTHIA CAROLINA RAMAGE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,26.0,4.1694083694083695,2,1,0,301.0,-480846.670769712
302.0,33878,GAB DES. ENOQUE RIBEIRO DOS SANTOS,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,65,1907.5692307692307,122.23081485128654,3,3,0,302.0,-480464.0161134118
303.0,30201,GABINETE DO DESEMBARGADOR SÉRGIO ROBERTO RODRIGUES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,27.696969696969692,4.447940947940948,1,1,0,303.0,-480194.75501879625
304.0,72980,GAB DES. MONICA BATISTA VIEIRA PUGLIA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,69,1865.855072463768,208.12046079118664,3,3,0,304.0,-479558.80756032147
305.0,30177,GABINETE DO DESEMBARGADOR JOMAR LUZ DE VASSIMON FREITAS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,33.24242424242424,2.671320785871181,1,1,0,305.0,-478951.03967227926
306.0,30120,GABINETE DA DESEMBARGADORA CÍNTIA TÁFFARI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,38.36363636363637,3.0922362149634868,1,1,0,306.0,-477122.13758067886
307.0,30168,GABINETE DO DESEMBARGADOR ARMANDO AUGUSTO PINHEIRO PIRES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,38.15151515151515,3.908869930184483,2,1,0,307.0,-476922.64845465583
308.0,30167,GABINETE DO DESEMBARGADOR ANTERO ARANTES MARTINS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,40.63636363636363,1.8106712143075776,1,1,0,308.0,-476795.0540308953
309.0,33870,GAB DES. ANTONIO CESAR COUTINHO DAIHA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,67,1863.8358208955224,194.1916252577412,3,3,0,309.0,-476339.5967138075
310.0,30161,GABINETE DA DESEMBARGADORA SONIA MARIA FORSTER DO AMARAL,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,50.18181818181818,3.097810278747459,1,1,0,310.0,-473220.29813963006
311.0,20272,GABINETE TRT9 13,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,33,49.0,10.252669552669555,1,1,0,311.0,-471249.1945792358
312.0,30125,GABINETE DA DESEMBARGADORA IARA RAMIRES DA SILVA DE CASTRO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,33,54.21212121212121,5.971003659640024,1,1,0,312.0,-470942.1443239355
313.0,30205,GABINETE DO DESEMBARGADOR WILSON FERNANDES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,33,60.06060606060606,3.3878492882290203,1,1,0,313.0,-469864.58526650124
314.0,33890,GAB DES. JOSE NASCIMENTO ARAUJO NETTO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,62,1885.0,129.7910768859352,3,3,0,314.0,-467587.66829284903
315.0,33904,GAB DES. RILDO ALBUQUERQUE MOUSINHO DE BRITO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,67,1851.6119402985073,220.846436077953,3,3,0,315.0,-466670.87346426566
316.0,30126,GABINETE DA DESEMBARGADORA IVANI CONTINI BRAMANTE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,32,28.5,2.0439744192211298,1,1,0,316.0,-466153.2048918326
317.0,79482,EDUARDO HENRIQUE RAYMUNDO VON ADAMOVICH,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,0.0,,,1,79,1969.4177215189875,209.7510575810153,3,3,0,317.0,-465978.2893659685
318.0,30154,GABINETE DA DESEMBARGADORA SILVANA ABRAMO MARGHERITO ARIANO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,32,31.21875,3.4071056547619047,2,1,0,318.0,-464847.00289645954
319.0,30165,GABINETE DO DESEMBARGADOR ADALBERTO MARTINS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,32,35.0625,2.2816301432431945,2,1,0,319.0,-463977.15506014554
320.0,30144,GABINETE DA DESEMBARGADORA MARTA CASADEI MOMEZZO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,32,35.5625,3.7296402701830327,1,1,0,320.0,-463353.7918195248
321.0,30215,GABINETE DA DESEMBARGADORA MARIA CRISTINA XAVIER RAMOS DI LASCIO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,32,41.46875,3.6823869273088015,1,1,0,321.0,-461478.91288924456
322.0,76596,GAB DES. MARCOS PINTO DA CRUZ,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,55,1829.5636363636365,101.35814610360084,3,3,0,322.0,-460907.36606103694
323.0,29310,"GAB, DO JUIZ CONVOCADO CÉSAR SILVEIRA",13214.0,GRA2T,1903.0,goiania,GO,5208707.0,Gabinete de Desembargador do Trabalho,T,0.0,-16.699153364937,-49.27290682597,1,367,93.38964577656677,13.61779191837731,2,1,1,323.0,-460509.20270998846
324.0,30133,GABINETE DA DESEMBARGADORA LIZETE BELIDO BARRETO ROCHA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,32,48.46875,3.641015543816408,2,1,0,324.0,-459252.1517319621
325.0,81547,GABINETE DO DESEMBARGADOR PAULO KIM BARBOSA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,32,57.28125,5.9314462082142985,1,1,0,325.0,-455699.2139193548
326.0,30170,GABINETE DO DESEMBARGADOR CARLOS ROBERTO HUSEK,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,31,15.35483870967742,2.740322580645161,1,1,0,326.0,-455442.47788035
327.0,30130,GABINETE DA DESEMBARGADORA KYONG MI LEE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,31,19.451612903225808,3.283572783952291,1,1,0,327.0,-454004.0703173247
328.0,20791,GAB. DESEMBARGADOR FRANCISCO DAS CHAGAS LIMA FILHO,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,,-20.44,-54.56,1,338,-13.568047337278106,-1.072798995875919,1,1,1,328.0,-452495.3454182625
329.0,30132,GABINETE DA DESEMBARGADORA LILIAN GONÇALVES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,31,26.87096774193548,3.9634129311548665,1,1,0,329.0,-451493.3198716919
330.0,81548,GABINETE DA DESEMBARGADORA SONIA MARIA LACERDA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,31,31.80645161290323,2.115563215621889,2,1,0,330.0,-450536.1532835072
331.0,30156,GABINETE DA DESEMBARGADORA SILVIA TEREZINHA DE ALMEIDA PRADO ANDREONI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,31,28.677419354838708,5.473502304147465,2,1,0,331.0,-450465.1921660642
332.0,79266,GABINETE DA DESEMBARGADORA SUELI TOMÉ DA PONTE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,31,35.80645161290323,3.607476034558758,2,1,0,332.0,-448833.66030963673
333.0,30182,GABINETE DO DESEMBARGADOR JOSÉ RUFFOLO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,31,40.74193548387097,3.967569706279383,1,1,0,333.0,-447192.03127140336
334.0,30197,GABINETE DO DESEMBARGADOR ROVIRSO APARECIDO BOLDO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,31,41.290322580645146,4.035612371499469,2,1,0,334.0,-447000.9380451851
335.0,30157,GABINETE DA DESEMBARGADORA SIMONE FRITSCHY LOURO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,31,42.80645161290322,3.893396352751192,1,1,0,335.0,-446575.0250109971
336.0,20293,SECRETARIA DA 3ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,30,6.3,1.4884920634920633,1,1,0,336.0,-443840.1314356689
337.0,33911,GAB DES. THEOCRITO BORGES DOS SANTOS FILHO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,63,1949.8412698412685,123.42884748751452,3,3,0,337.0,-438289.93197986856
338.0,30199,GABINETE DO DESEMBARGADOR SERGIO JOSE BUENO JUNQUEIRA MACHADO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,30,36.1,3.108195677410181,2,1,0,338.0,-434414.2203514935
339.0,30139,GABINETE DA DESEMBARGADORA MARIA ELIZABETH MOSTARDO NUNES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,30,40.16666666666666,4.223238058238058,2,1,0,339.0,-432859.7076372451
340.0,30204,GABINETE DO DESEMBARGADOR WILLY SANTILLI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,30,45.4,2.0497048493653627,1,1,0,340.0,-431941.7675999069
341.0,30187,GABINETE DO DESEMBARGADOR MARCOS CÉSAR AMADOR ALVES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,30,48.73333333333333,2.2869278356270044,2,1,0,341.0,-430870.60070402845
342.0,30131,GABINETE DA DESEMBARGADORA LEILA APARECIDA CHEVTCHUK DE OLIVEIRA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,29,3.7931034482758617,-0.3115763546798029,2,1,0,342.0,-430111.02308622596
343.0,74453,GAB DES. CARINA RODRIGUES BICALHO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,77,1911.688311688312,301.68247731063326,3,3,0,343.0,-427842.1774560366
344.0,30150,GABINETE DA DESEMBARGADORA ROSA MARIA VILLA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,29,25.58620689655172,1.508111376734602,2,1,0,344.0,-423444.02792983013
345.0,30152,GABINETE DA DESEMBARGADORA ROSANA DE ALMEIDA BUONO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,29,26.34482758620689,2.778152277244836,1,1,0,345.0,-422855.7160686821
346.0,30194,GABINETE DO DESEMBARGADOR RICARDO ARTUR COSTA E TRIGUEIROS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,29,30.03448275862069,8.336206896551724,2,1,0,346.0,-420173.8802290831
347.0,19445,GAB. DES. LIGIA MARIA TEIXEIRA GOUVÊA,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,89,2209.8876404494376,95.98902432037501,3,3,0,347.0,-412211.0925585679
348.0,19435,GAB. DES. AMARILDO CARLOS DE LIMA,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,16,145.0,48.33333333333334,2,3,0,348.0,-411994.1856246354
349.0,78895,GAB DES. MARIA HELENA MOTTA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,0.0,-22.9088492,-43.175185,1,59,1905.9830508474577,166.47431086059862,3,3,0,349.0,-410932.38274975657
350.0,30191,GABINETE DO DESEMBARGADOR ORLANDO APUENE BERTÃO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,28,25.17857142857143,0.9504197852412138,1,1,0,350.0,-409109.9638635822
351.0,30159,GABINETE DA DESEMBARGADORA SONIA MARIA DE BARROS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,28,24.964285714285715,3.6615173847316704,2,1,0,351.0,-408410.85653572483
352.0,20280,GABINETE TRT9 21,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,28,33.75,2.4318212332780003,2,1,0,352.0,-406295.1714581319
353.0,30143,GABINETE DA DESEMBARGADORA MARIANGELA DE CAMPOS ARGENTO MURARO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,28,36.17857142857143,2.742949263038549,1,1,0,353.0,-405528.05560979893
354.0,30188,GABINETE DO DESEMBARGADOR MAURO VIGNOTTO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,28,53.10714285714285,3.330476663909711,2,1,0,354.0,-400623.547937555
355.0,30175,GABINETE DO DESEMBARGADOR FLÁVIO VILLANI MACÊDO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,27,23.555555555555557,1.6479399372917891,1,1,0,355.0,-394745.8387947475
356.0,30185,GABINETE DO DESEMBARGADOR MANOEL ANTONIO ARIANO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,27,28.85185185185185,3.566965955854845,2,1,0,356.0,-392797.70176973543
357.0,78500,GABINETE DO DESEMBARGADOR DANIEL DE PAULA GUIMARÃES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,27,33.51851851851852,3.277213754157713,1,1,0,357.0,-391615.9348641937
358.0,30164,GABINETE DA DESEMBARGADORA WILMA GOMES DA SILVA HERNANDES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,27,38.7037037037037,2.6323986604688363,1,1,0,358.0,-390390.03493948973
359.0,30189,GABINETE DO DESEMBARGADOR NELSON BUENO DO PRADO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,27,40.111111111111114,3.94395845319048,2,1,0,359.0,-389655.9137954549
360.0,71314,GAB. 29 DES. PAULO RICARDO POZZOLO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,27,38.25925925925926,6.227292768959438,1,1,0,360.0,-389539.4135301972
361.0,30202,GABINETE DO DESEMBARGADOR SIDNEI ALVES TEIXEIRA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,26,34.57692307692308,3.0795558608058613,2,1,0,361.0,-376884.79922837333
362.0,30138,GABINETE DA DESEMBARGADORA MARIA DE LOURDES ANTONIO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,25,8.44,1.8592063492063493,2,1,0,362.0,-369225.3833392479
363.0,30140,GABINETE DA DESEMBARGADORA MARIA INÊS RÉ SORIANO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,25,23.4,1.354974269005848,1,1,0,363.0,-365611.441359298
364.0,30147,GABINETE DA DESEMBARGADORA REGINA APARECIDA DUARTE,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,25,24.92,2.7310129870129867,1,1,0,364.0,-364887.4316797962
365.0,33928,SEÇÃO ESPECIALIZADA EM DISSÍDIOS INDIVIDUAIS,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,42,1587.2142857142858,318.0085705299992,1,3,0,365.0,-362725.13764206826
366.0,19440,GAB. DES. GRACIO RICARDO BARBOZA PETRONE,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,83,2217.024096385542,115.90834620416872,3,3,0,366.0,-361955.5772450028
367.0,19448,GAB. DES. MARCOS VINICIO ZANCHETTA,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,96,2257.1979166666665,136.73108439704274,3,3,0,367.0,-360113.2727266516
368.0,30171,GABINETE DO DESEMBARGADOR DAVI FURTADO MEIRELLES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,25,45.28,1.825751865649512,2,1,0,368.0,-360023.7469601371
369.0,20792,GAB. DESEMBARGADOR JOÃO DE DEUS GOMES DE SOUZA,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,,-20.44,-54.56,1,286,-99.75524475524477,-7.074365881302072,2,1,1,369.0,-358898.7849866807
370.0,19442,GAB. DES. JOSE ERNESTO MANZI,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,77,2196.3636363636365,122.80724377740265,3,3,0,370.0,-346376.1072766244
371.0,33900,GAB DES. MARIO SERGIO MEDEIROS PINHEIRO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,70,1784.4714285714285,489.7220370465169,3,3,0,371.0,-346358.4695085514
372.0,72819,GABINETE DA PRESIDÊNCIA,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,,-19.9333035,-43.926137,1,16,518.0,88.16077424048838,1,3,0,372.0,-345941.79507949064
373.0,33865,GAB DES. ALVARO LUIZ CARVALHO MOREIRA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,63,2087.6507936507933,144.19979456278594,3,3,0,373.0,-338384.235322447
374.0,78552,GAB JUIZ CONVOCADO RAQUEL DE OLIVEIRA MACIEL,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,,,1,74,1922.027027027027,392.236670099203,3,3,0,374.0,-336506.63930719515
375.0,30423,SECRETARIA DA 1ª TURMA,13210.0,GRA2T,3927.0,porto velho,RO,1100205.0,Gabinete de Desembargador do Trabalho,T,0.0,-8.767326,-63.904235,1,33,-463.7878787878788,-9.839282919978237,0,1,0,375.0,-334505.61216802394
376.0,20798,GABINETE DA VICE-PRESIDÊNCIA,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,0.0,"-20,4379849","-54,5616796",1,22,0.0,0.0,0,1,0,376.0,-327174.28844964923
377.0,71300,GAB. 8 DES. BENEDITO XAVIER DA SILVA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,22,13.636363636363635,1.9272727272727272,1,1,0,377.0,-323750.28844964923
378.0,78894,GAB DES. JORGE ORLANDO SERENO RAMOS,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,0.0,-22.9088492,-43.175185,1,26,255.73076923076923,13.308027335770495,2,1,0,378.0,-316725.39664488257
379.0,77737,CENTRO JUDICIARIO DE CONCILIACAO DO 2º GRAU,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,23,116.95652173913044,3.4101486818878866,2,1,0,379.0,-314365.25307844847
380.0,33885,GAB DES. JORGE FERNANDO GONÇALVES DA FONTE,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,65,2024.9230769230767,271.58129462197337,3,3,0,380.0,-307106.2042624655
381.0,33933,GAB DES. CLAUDIA REGINA VIANNA MARQUES BARROZO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,57,2036.6842105263158,195.4830530332047,3,3,0,381.0,-305962.9460588369
382.0,71312,GAB. 20 DES. NEIDE ALVES DOS SANTOS,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,20,5.8,1.3708333333333331,1,1,0,382.0,-295989.5241317158
383.0,71307,GAB. 23 DES. FÁTIMA TERESINHA LORO LEDRA MACHADO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,20,12.8,3.6642857142857137,1,1,0,383.0,-294130.8336555253
384.0,33877,GAB DES. EDITH MARIA CORREA TOURINHO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,71,2021.056338028169,346.46437372874067,3,3,0,384.0,-285046.16002858046
385.0,78920,GAB. DA CORREGEDORIA,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,0.0,-19.9334329,-43.9263712,1,14,367.8571428571428,367.8571428571428,2,3,0,385.0,-284543.5790882227
386.0,33880,GAB DES. FERNANDO ANTONIO ZORZENON DA SILVA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,57,2165.035087719298,118.91719868204498,3,3,0,386.0,-276445.483038998
387.0,27793,Gabinete da Dra Ruth Barbosa Sampaio,13207.0,GRA2T,2850.0,manaus,AM,1302603.0,Gabinete de Desembargador do Trabalho,T,,-3.1189228,-60.0215183,1,18,-19.277777777777786,14.47294909274607,2,1,0,387.0,-261597.96231042137
388.0,20290,GABINETE TRT9 31,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,17,38.117647058823536,3.3424567262802563,1,1,0,388.0,-245749.57667801456
